transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers,weekday
2023-03-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),19111,893,Wednesday
2023-03-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9793,61,Wednesday
2023-03-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16295,257,Thursday
2023-03-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),4087,69,Thursday
2023-03-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18563,833,Thursday
2023-03-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9877,63,Thursday
2023-03-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14455,224,Friday
2023-03-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3694,71,Friday
2023-03-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18046,781,Friday
2023-03-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8893,55,Friday
2023-03-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9660,119,Saturday
2023-03-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1564,17,Saturday
2023-03-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11755,470,Saturday
2023-03-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5859,27,Saturday
2023-03-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7687,96,Sunday
2023-03-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1297,9,Sunday
2023-03-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9885,432,Sunday
2023-03-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4758,27,Sunday
2023-03-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15312,247,Monday
2023-03-06,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3681,58,Monday
2023-03-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17410,798,Monday
2023-03-06,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9422,63,Monday
2023-03-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16412,225,Tuesday
2023-03-07,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3919,69,Tuesday
2023-03-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17900,833,Tuesday
2023-03-07,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9887,71,Tuesday
2023-03-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16363,270,Wednesday
2023-03-08,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3916,62,Wednesday
2023-03-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18922,834,Wednesday
2023-03-08,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9665,64,Wednesday
2023-03-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16665,256,Thursday
2023-03-09,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),4011,64,Thursday
2023-03-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18990,876,Thursday
2023-03-09,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),10031,60,Thursday
2023-03-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14738,233,Friday
2023-03-10,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3655,62,Friday
2023-03-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17760,813,Friday
2023-03-10,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8913,64,Friday
2023-03-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9707,144,Saturday
2023-03-11,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1661,16,Saturday
2023-03-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11289,428,Saturday
2023-03-11,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5930,26,Saturday
2023-03-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7353,104,Sunday
2023-03-12,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1217,20,Sunday
2023-03-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),8949,363,Sunday
2023-03-12,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4502,18,Sunday
2023-03-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14619,229,Monday
2023-03-13,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3645,60,Monday
2023-03-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16595,786,Monday
2023-03-13,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8720,46,Monday
2023-03-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15209,243,Tuesday
2023-03-14,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3710,62,Tuesday
2023-03-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17011,781,Tuesday
2023-03-14,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9029,50,Tuesday
2023-03-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16663,290,Wednesday
2023-03-15,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3983,60,Wednesday
2023-03-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18794,844,Wednesday
2023-03-15,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9742,53,Wednesday
2023-03-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16606,250,Thursday
2023-03-16,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),4111,84,Thursday
2023-03-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18576,888,Thursday
2023-03-16,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9753,56,Thursday
2023-03-17,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14909,240,Friday
2023-03-17,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3605,65,Friday
2023-03-17,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18124,821,Friday
2023-03-17,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9060,62,Friday
2023-03-18,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),10376,185,Saturday
2023-03-18,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1623,20,Saturday
2023-03-18,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),12126,502,Saturday
2023-03-18,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6038,42,Saturday
2023-03-19,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7832,96,Sunday
2023-03-19,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1261,5,Sunday
2023-03-19,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9533,393,Sunday
2023-03-19,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4662,16,Sunday
2023-03-20,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15000,229,Monday
2023-03-20,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3675,62,Monday
2023-03-20,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17683,856,Monday
2023-03-20,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9335,53,Monday
2023-03-21,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16148,262,Tuesday
2023-03-21,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3814,79,Tuesday
2023-03-21,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18919,879,Tuesday
2023-03-21,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9826,65,Tuesday
2023-03-22,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16081,258,Wednesday
2023-03-22,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3745,60,Wednesday
2023-03-22,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),19291,881,Wednesday
2023-03-22,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9673,50,Wednesday
2023-03-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15937,261,Thursday
2023-03-23,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3906,63,Thursday
2023-03-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18489,805,Thursday
2023-03-23,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9621,75,Thursday
2023-03-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14657,230,Friday
2023-03-24,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3681,65,Friday
2023-03-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18154,829,Friday
2023-03-24,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8836,57,Friday
2023-03-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9560,168,Saturday
2023-03-25,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),570,15,Saturday
2023-03-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11327,434,Saturday
2023-03-25,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5663,26,Saturday
2023-03-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),8520,121,Sunday
2023-03-26,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),422,6,Sunday
2023-03-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),10263,429,Sunday
2023-03-26,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5012,22,Sunday
2023-03-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14666,240,Monday
2023-03-27,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3645,61,Monday
2023-03-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17221,730,Monday
2023-03-27,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8919,52,Monday
2023-03-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16460,237,Tuesday
2023-03-28,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3907,69,Tuesday
2023-03-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18085,905,Tuesday
2023-03-28,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9673,50,Tuesday
2023-03-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16719,265,Wednesday
2023-03-29,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3992,74,Wednesday
2023-03-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),19039,907,Wednesday
2023-03-29,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9581,62,Wednesday
2023-03-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16835,245,Thursday
2023-03-30,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),4012,70,Thursday
2023-03-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18642,878,Thursday
2023-03-30,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9701,73,Thursday
2023-03-31,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14958,240,Friday
2023-03-31,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3612,69,Friday
2023-03-31,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17941,804,Friday
2023-03-31,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8940,68,Friday
2023-04-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9965,152,Saturday
2023-04-01,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1535,23,Saturday
2023-04-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11291,448,Saturday
2023-04-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5959,49,Saturday
2023-04-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),8152,123,Sunday
2023-04-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1316,11,Sunday
2023-04-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),10167,376,Sunday
2023-04-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5027,33,Sunday
2023-04-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),15099,226,Monday
2023-04-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3779,68,Monday
2023-04-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18118,866,Monday
2023-04-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9120,39,Monday
2023-04-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),16076,225,Tuesday
2023-04-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),4032,88,Tuesday
2023-04-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),19061,876,Tuesday
2023-04-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),9599,54,Tuesday
2023-04-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),14289,261,Wednesday
2023-04-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3510,70,Wednesday
2023-04-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),18155,863,Wednesday
2023-04-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8384,46,Wednesday
2023-04-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13058,221,Thursday
2023-04-06,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2985,66,Thursday
2023-04-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15989,811,Thursday
2023-04-06,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7828,55,Thursday
2023-04-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12324,218,Friday
2023-04-07,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),2744,48,Friday
2023-04-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),14740,675,Friday
2023-04-07,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7160,35,Friday
2023-04-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9636,162,Saturday
2023-04-08,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1766,20,Saturday
2023-04-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11702,454,Saturday
2023-04-08,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),5817,27,Saturday
2023-04-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7523,109,Sunday
2023-04-09,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1442,22,Sunday
2023-04-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9356,351,Sunday
2023-04-09,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4421,30,Sunday
2023-04-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),12063,227,Monday
2023-04-10,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3010,52,Monday
2023-04-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),15219,779,Monday
2023-04-10,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6699,57,Monday
2023-04-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13245,225,Tuesday
2023-04-11,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3004,57,Tuesday
2023-04-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16261,788,Tuesday
2023-04-11,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7550,40,Tuesday
2023-04-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13560,242,Wednesday
2023-04-12,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3157,54,Wednesday
2023-04-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17141,748,Wednesday
2023-04-12,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7721,56,Wednesday
2023-04-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13700,254,Thursday
2023-04-13,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3239,62,Thursday
2023-04-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),17096,832,Thursday
2023-04-13,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),8297,51,Thursday
2023-04-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),13804,256,Friday
2023-04-14,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),3209,58,Friday
2023-04-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),16826,789,Friday
2023-04-14,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),7998,45,Friday
2023-04-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),9669,134,Saturday
2023-04-15,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1623,24,Saturday
2023-04-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),11492,437,Saturday
2023-04-15,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),6038,37,Saturday
2023-04-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7685,85,Sunday
2023-04-16,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1210,10,Sunday
2023-04-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),9899,368,Sunday
