transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,ridership
2023Q3,448,Mets-Willets Point (7),Queens,40.754622,-73.845625,891565
2023Q3,449,111 St (7),Queens,40.75173,-73.855334,383626
2023Q3,45,Beverley Rd (Q),Brooklyn,40.644031,-73.964492,194693
2023Q3,450,103 St-Corona Plaza (7),Queens,40.749865,-73.8627,1611468
2023Q3,451,Junction Blvd (7),Queens,40.749145,-73.869527,1630024
2023Q3,452,90 St-Elmhurst Av (7),Queens,40.748408,-73.876613,1119579
2023Q3,453,82 St-Jackson Hts (7),Queens,40.747659,-73.883697,446631
2023Q3,455,69 St (7),Queens,40.746325,-73.896403,340862
2023Q3,456,61 St-Woodside (7),Queens,40.74563,-73.902984,1057953
2023Q3,457,52 St (7),Queens,40.744149,-73.912549,346543
2023Q3,458,46 St-Bliss St (7),Queens,40.743132,-73.918435,718485
2023Q3,459,40 St-Lowery St (7),Queens,40.743781,-73.924016,528272
2023Q3,46,Cortelyou Rd (Q),Brooklyn,40.640927,-73.963891,316711
2023Q3,460,33 St-Rawson St (7),Queens,40.744587,-73.930997,389595
2023Q3,461,"Queensboro Plaza (7,N,W)",Queens,40.750582,-73.940202,1652236
2023Q3,463,Hunters Point Av (7),Queens,40.742216,-73.948916,264534
2023Q3,464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.953581,950350
2023Q3,47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.962793,526359
2023Q3,471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,1405927
2023Q3,475,96 St (Q),Manhattan,40.784318,-73.947152,934671
2023Q3,476,86 St (Q),Manhattan,40.777891,-73.951787,1295923
2023Q3,477,72 St (Q),Manhattan,40.768799,-73.958424,1543315
2023Q3,48,Avenue H (Q),Brooklyn,40.62927,-73.961639,156214
2023Q3,49,Avenue J (Q),Brooklyn,40.625039,-73.960803,280239
2023Q3,5,"36 Av (N,W)",Queens,40.756804,-73.929575,341532
2023Q3,50,Avenue M (Q),Brooklyn,40.617618,-73.959399,285429
2023Q3,501,St George (SIR),Staten Island,40.643748,-74.073643,468956
2023Q3,502,Tompkinsville (SIR),Staten Island,40.636949,-74.074835,36646
2023Q3,51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.957734,1038465
2023Q3,52,Avenue U (Q),Brooklyn,40.5993,-73.955929,392866
2023Q3,53,Neck Rd (Q),Brooklyn,40.595246,-73.955161,233872
2023Q3,54,"Sheepshead Bay (B,Q)",Brooklyn,40.586896,-73.954155,697618
2023Q3,55,"Brighton Beach (B,Q)",Brooklyn,40.577621,-73.961376,719808
2023Q3,56,Ocean Pkwy (Q),Brooklyn,40.576312,-73.968501,193931
2023Q3,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576127,-73.975939,217483
2023Q3,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577422,-73.981233,1037676
2023Q3,59,9 Av (D),Brooklyn,40.646292,-73.994324,302921
2023Q3,6,"39 Av-Dutch Kills (N,W)",Queens,40.752882,-73.932755,195155
2023Q3,60,Fort Hamilton Pkwy (D),Brooklyn,40.640914,-73.994304,202444
2023Q3,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.737335,-73.996786,2780459
2023Q3,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.737826,-74.000201,2780459
2023Q3,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.996209,2780459
2023Q3,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.734673,-73.989951,5171834
2023Q3,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.734789,-73.99073,5171834
2023Q3,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735736,-73.990568,5171834
2023Q3,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.927351,498630
2023Q3,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.81841,-73.926718,498630
2023Q3,604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827905,-73.925651,1543045
2023Q3,604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827994,-73.925831,1543045
2023Q3,605,"168 St (A,C,1)",Manhattan,40.840556,-73.940133,1224430
2023Q3,605,"168 St (A,C,1)",Manhattan,40.840719,-73.939561,1224430
2023Q3,606,"Court Sq (E,G,M,7)",Queens,40.746554,-73.943832,1361995
2023Q3,606,"Court Sq (E,G,M,7)",Queens,40.747023,-73.945264,1361995
2023Q3,606,"Court Sq (E,G,M,7)",Queens,40.747846,-73.946,1361995
2023Q3,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749567,-73.98795,5773136
2023Q3,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749719,-73.987823,5773136
2023Q3,608,"4 Av (F,G)/9 St (R)",Brooklyn,40.670272,-73.989779,671196
2023Q3,608,"4 Av (F,G)/9 St (R)",Brooklyn,40.670847,-73.988302,671196
2023Q3,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.753821,-73.981963,2699388
2023Q3,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754222,-73.984569,2699388
2023Q3,61,50 St (D),Brooklyn,40.63626,-73.994791,178649
2023Q3,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751431,-73.976041,7866405
2023Q3,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751776,-73.976848,7866405
2023Q3,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.752769,-73.979189,7866405
2023Q3,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.754672,-73.986754,11055079
2023Q3,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75529,-73.987495,11055079
2023Q3,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.755477,-73.987691,11055079
2023Q3,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.755983,-73.986229,11055079
2023Q3,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.757308,-73.989735,11055079
2023Q3,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757107,-73.97192,2684659
2023Q3,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757552,-73.969055,2684659
2023Q3,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.762526,-73.967967,2838097
2023Q3,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.76266,-73.967258,2838097
2023Q3,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768247,-73.981929,3826955
2023Q3,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768296,-73.981736,3826955
2023Q3,615,New Utrecht Av (N)/62 St (D),Brooklyn,40.624842,-73.996353,282452
2023Q3,615,New Utrecht Av (N)/62 St (D),Brooklyn,40.626472,-73.996895,282452
2023Q3,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.746644,-73.891338,3696512
2023Q3,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.746848,-73.891394,3696512
2023Q3,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.683666,-73.97881,2277255
2023Q3,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.684359,-73.977666,2277255
2023Q3,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.68446,-73.97689,2277255
2023Q3,618,"14 St (A,C,E)/8 Av (L)",Manhattan,40.739777,-74.002578,2734211
2023Q3,618,"14 St (A,C,E)/8 Av (L)",Manhattan,40.740893,-74.00169,2734211
2023Q3,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725297,-73.996204,2303204
2023Q3,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725915,-73.994659,2303204
2023Q3,62,55 St (D),Brooklyn,40.631435,-73.995476,94746
2023Q3,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.692404,-73.990151,1457589
2023Q3,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.693219,-73.989998,1457589
2023Q3,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.6941,-73.991777,1457589
2023Q3,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678334,-73.905316,460921
2023Q3,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678856,-73.90324,460921
2023Q3,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.679498,-73.904512,460921
2023Q3,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713065,-74.004131,1478230
2023Q3,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713243,-74.003401,1478230
2023Q3,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718092,-73.999892,2721483
2023Q3,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718383,-74.00046,2721483
2023Q3,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.718803,-74.000193,2721483
2023Q3,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.719527,-74.001775,2721483
2023Q3,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.710668,-74.011029,3221792
2023Q3,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.712582,-74.009781,3221792
2023Q3,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.713051,-74.008811,3221792
2023Q3,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.714111,-74.008585,3221792
2023Q3,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718315,-73.987437,1725193
2023Q3,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718611,-73.988114,1725193
2023Q3,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.670343,-73.959245,799394
2023Q3,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.670682,-73.958131,799394
2023Q3,627,"Franklin Av (C,S)",Brooklyn,40.680596,-73.955827,296311
2023Q3,627,"Franklin Av (C,S)",Brooklyn,40.68138,-73.956848,296311
2023Q3,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.709416,-74.006571,4628988
2023Q3,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710197,-74.007691,4628988
2023Q3,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710368,-74.009509,4628988
2023Q3,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710374,-74.007582,4628988
2023Q3,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.712792,-73.951418,983427
2023Q3,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.714063,-73.950275,983427
2023Q3,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.69943,-73.912385,1193770
2023Q3,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.699814,-73.911586,1193770
2023Q3,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.702068,-74.013664,1669706
2023Q3,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.703087,-74.012994,1669706
2023Q3,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.69218,-73.985942,1797310
2023Q3,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.692338,-73.987342,1797310
2023Q3,64,71 St (D),Brooklyn,40.619589,-73.998864,266299
2023Q3,65,79 St (D),Brooklyn,40.613501,-74.00061,310440
2023Q3,66,18 Av (D),Brooklyn,40.607954,-74.001736,328503
2023Q3,67,20 Av (D),Brooklyn,40.604556,-73.998168,278125
2023Q3,68,Bay Pkwy (D),Brooklyn,40.601875,-73.993728,427498
2023Q3,69,25 Av (D),Brooklyn,40.597704,-73.986829,239456
2023Q3,70,Bay 50 St (D),Brooklyn,40.588841,-73.983765,134578
2023Q3,71,8 Av (N),Brooklyn,40.635064,-74.011719,607838
2023Q3,72,Fort Hamilton Pkwy (N),Brooklyn,40.631386,-74.005351,354512
2023Q3,74,18 Av (N),Brooklyn,40.620671,-73.990414,273445
2023Q3,75,20 Av (N),Brooklyn,40.61741,-73.985026,212650
2023Q3,76,Bay Pkwy (N),Brooklyn,40.611815,-73.981848,365237
2023Q3,77,Kings Hwy (N),Brooklyn,40.603923,-73.980353,290459
2023Q3,78,Avenue U (N),Brooklyn,40.597473,-73.979137,206796
2023Q3,79,86 St (N),Brooklyn,40.592721,-73.97823,128969
2023Q3,8,"5 Av/59 St (N,R,W)",Manhattan,40.764811,-73.973347,787671
2023Q3,80,"121 St (J,Z)",Queens,40.700492,-73.828294,114468
2023Q3,81,111 St (J),Queens,40.697418,-73.836345,104282
2023Q3,82,"104 St (J,Z)",Queens,40.695178,-73.84433,140313
2023Q3,83,"Woodhaven Blvd (J,Z)",Queens,40.693879,-73.851576,120012
2023Q3,84,85 St-Forest Pkwy (J),Queens,40.692435,-73.86001,199508
2023Q3,85,"75 St-Elderts Ln (J,Z)",Queens,40.691324,-73.867139,84309
2023Q3,86,Cypress Hills (J),Brooklyn,40.689941,-73.87255,66000
2023Q3,87,"Crescent St (J,Z)",Brooklyn,40.683194,-73.873785,179619
2023Q3,88,"Norwood Av (J,Z)",Brooklyn,40.68141,-73.880039,106194
2023Q3,89,Cleveland St (J),Brooklyn,40.679947,-73.884639,98203
2023Q3,9,"57 St-7 Av (N,Q,R,W)",Manhattan,40.764664,-73.980658,1852526
2023Q3,90,"Van Siclen Av (J,Z)",Brooklyn,40.678024,-73.891688,118092
2023Q3,91,Alabama Av (J),Brooklyn,40.676992,-73.898654,93281
2023Q3,93,"Chauncey St (J,Z)",Brooklyn,40.682893,-73.910456,155526
2023Q3,94,Halsey St (J),Brooklyn,40.68637,-73.916559,307795
2023Q3,95,"Gates Av (J,Z)",Brooklyn,40.68963,-73.92227,351441
2023Q3,96,Kosciuszko St (J),Brooklyn,40.693342,-73.928814,294637
2023Q3,97,"Myrtle Av (M,J,Z)",Brooklyn,40.697207,-73.935657,653436
2023Q3,98,"Flushing Av (M,J)",Brooklyn,40.70026,-73.941126,388938
2023Q3,99,"Lorimer St (M,J)",Brooklyn,40.703869,-73.947408,213316
2023Q3,TRAM1,RI Tramway (Manhattan),Manhattan,40.761338,-73.964155,432424
2023Q3,TRAM2,RI Tramway (Roosevelt),Manhattan,40.75734,-73.954114,389989
2023Q4,1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.912034,880191
2023Q4,10,"49 St (N,R,W)",Manhattan,40.759901,-73.984139,1579816
2023Q4,100,"Hewes St (M,J)",Brooklyn,40.70687,-73.953431,154548
2023Q4,101,"Marcy Av (M,J,Z)",Brooklyn,40.708359,-73.957757,699607
2023Q4,103,"Bowery (J,Z)",Manhattan,40.72028,-73.993915,217102
2023Q4,107,"Broad St (J,Z)",Manhattan,40.706476,-74.011056,314761
2023Q4,108,Middle Village-Metropolitan Av (M),Queens,40.711396,-73.889601,222650
2023Q4,109,Fresh Pond Rd (M),Queens,40.706186,-73.895877,313727
2023Q4,110,Forest Av (M),Queens,40.704423,-73.903077,237143
2023Q4,111,Seneca Av (M),Queens,40.702762,-73.90774,154995
2023Q4,113,Knickerbocker Av (M),Brooklyn,40.698664,-73.919711,211415
2023Q4,114,Central Av (M),Brooklyn,40.697857,-73.927397,204739
2023Q4,118,3 Av (L),Manhattan,40.732849,-73.986122,427197
2023Q4,119,1 Av (L),Manhattan,40.730953,-73.981628,1460517
2023Q4,120,Bedford Av (L),Brooklyn,40.717304,-73.956872,2193655
2023Q4,122,Graham Av (L),Brooklyn,40.714565,-73.944053,574396
2023Q4,123,Grand St (L),Brooklyn,40.711926,-73.94067,386503
2023Q4,124,Montrose Av (L),Brooklyn,40.707739,-73.93985,430232
2023Q4,125,Morgan Av (L),Brooklyn,40.706152,-73.933147,467987
2023Q4,126,Jefferson St (L),Brooklyn,40.706607,-73.922913,555697
2023Q4,127,DeKalb Av (L),Brooklyn,40.703811,-73.918425,710030
2023Q4,129,Halsey St (L),Queens,40.695602,-73.904084,430866
2023Q4,13,"28 St (R,W)",Manhattan,40.745494,-73.988691,721723
2023Q4,130,Wilson Av (L),Brooklyn,40.688764,-73.904046,241824
2023Q4,131,Bushwick Av-Aberdeen St (L),Brooklyn,40.682829,-73.905249,141891
2023Q4,133,Atlantic Av (L),Brooklyn,40.675345,-73.903097,97534
2023Q4,134,Sutter Av (L),Brooklyn,40.669367,-73.901975,112385
2023Q4,135,Livonia Av (L),Brooklyn,40.664038,-73.900571,137344
2023Q4,136,New Lots Av (L),Brooklyn,40.658733,-73.899232,172179
2023Q4,137,East 105 St (L),Brooklyn,40.650573,-73.899485,150935
2023Q4,138,Canarsie-Rockaway Pkwy (L),Brooklyn,40.646654,-73.90185,163885
2023Q4,14,"23 St (R,W)",Manhattan,40.741303,-73.989344,1134637
2023Q4,141,Park Pl (S),Brooklyn,40.674772,-73.957624,90314
2023Q4,143,Inwood-207 St (A),Manhattan,40.868072,-73.919899,469263
2023Q4,144,Dyckman St (A),Manhattan,40.865491,-73.927271,352201
2023Q4,145,190 St (A),Manhattan,40.859022,-73.93418,253604
2023Q4,146,181 St (A),Manhattan,40.851695,-73.937969,491330
2023Q4,147,175 St (A),Manhattan,40.847391,-73.939704,596217
2023Q4,149,163 St-Amsterdam Av (C),Manhattan,40.836013,-73.939892,218660
2023Q4,150,155 St (C),Manhattan,40.830518,-73.941514,140707
2023Q4,151,"145 St (A,C,B,D)",Manhattan,40.824783,-73.944216,2541780
2023Q4,152,"135 St (C,B)",Manhattan,40.817894,-73.947649,289877
2023Q4,153,"125 St (A,C,B,D)",Manhattan,40.811109,-73.952343,1445644
2023Q4,154,"116 St (C,B)",Manhattan,40.805085,-73.954882,366870
2023Q4,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,40.800603,-73.958161,420559
2023Q4,156,"103 St (C,B)",Manhattan,40.796092,-73.961454,258813
2023Q4,157,"96 St (C,B)",Manhattan,40.791642,-73.964696,558610
2023Q4,158,"86 St (C,B)",Manhattan,40.785868,-73.968916,656768
2023Q4,159,"81 St-Museum of Natural History (C,B)",Manhattan,40.781433,-73.972143,905504
2023Q4,16,"8 St-NYU (R,W)",Manhattan,40.730328,-73.992629,1024692
2023Q4,160,"72 St (C,B)",Manhattan,40.775594,-73.97641,623957
2023Q4,162,"50 St (C,E)",Manhattan,40.762456,-73.985984,1365475
2023Q4,164,"34 St-Penn Station (A,C,E)",Manhattan,40.752287,-73.993391,4645258
2023Q4,165,"23 St (C,E)",Manhattan,40.745906,-73.998041,1212695
2023Q4,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,40.732338,-74.000495,5428892
2023Q4,168,"Spring St (C,E)",Manhattan,40.726227,-74.003739,794993
2023Q4,169,"Canal St (A,C,E)",Manhattan,40.720824,-74.005229,1030182
2023Q4,17,"Prince St (R,W)",Manhattan,40.724329,-73.997702,826850
2023Q4,173,"High St (A,C)",Brooklyn,40.699337,-73.990531,609305
2023Q4,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,40.688484,-73.985001,752306
2023Q4,176,Lafayette Av (C),Brooklyn,40.686113,-73.973946,336807
2023Q4,177,Clinton-Washington Avs (C),Brooklyn,40.683263,-73.965838,413085
2023Q4,179,"Nostrand Av (A,C)",Brooklyn,40.680438,-73.950426,964352
2023Q4,180,Kingston-Throop Avs (C),Brooklyn,40.679921,-73.940858,370553
2023Q4,181,"Utica Av (A,C)",Brooklyn,40.679364,-73.930729,746694
2023Q4,182,Ralph Av (C),Brooklyn,40.678822,-73.920786,273033
2023Q4,183,Rockaway Av (C),Brooklyn,40.67834,-73.911946,277288
2023Q4,185,Liberty Av (C),Brooklyn,40.674542,-73.896548,127744
2023Q4,186,Van Siclen Av (C),Brooklyn,40.67271,-73.890358,141179
2023Q4,187,Shepherd Av (C),Brooklyn,40.67413,-73.88075,143077
2023Q4,188,"Euclid Av (A,C)",Brooklyn,40.675377,-73.872106,596968
2023Q4,189,Grant Av (A),Brooklyn,40.677044,-73.86505,296310
2023Q4,190,80 St (A),Queens,40.679371,-73.858992,231617
2023Q4,191,88 St (A),Queens,40.679843,-73.85147,147118
2023Q4,192,Rockaway Blvd (A),Queens,40.680429,-73.843853,382318
2023Q4,193,104 St (A),Queens,40.681711,-73.837683,90545
2023Q4,194,111 St (A),Queens,40.684331,-73.832163,119320
2023Q4,195,Ozone Park-Lefferts Blvd (A),Queens,40.685951,-73.825798,330836
2023Q4,196,Aqueduct Racetrack (A),Queens,40.672097,-73.835919,46136
2023Q4,197,Aqueduct-N Conduit Av (A),Queens,40.668234,-73.834058,42157
2023Q4,198,Howard Beach-JFK Airport (A),Queens,40.660476,-73.830301,171783
2023Q4,199,"Broad Channel (A,S)",Queens,40.608382,-73.815925,14286
2023Q4,2,"Astoria Blvd (N,W)",Queens,40.770258,-73.917843,625878
2023Q4,20,"City Hall (R,W)",Manhattan,40.713282,-74.006978,294685
2023Q4,200,"Beach 90 St (A,S)",Queens,40.588034,-73.813641,31248
2023Q4,201,"Beach 98 St (A,S)",Queens,40.585307,-73.820558,21082
2023Q4,202,"Beach 105 St (A,S)",Queens,40.583209,-73.827559,10966
2023Q4,203,"Rockaway Park-Beach 116 St (A,S)",Queens,40.580903,-73.835592,36016
2023Q4,204,Beach 67 St (A),Queens,40.590927,-73.796924,110951
2023Q4,205,Beach 60 St (A),Queens,40.592374,-73.788522,87569
2023Q4,206,Beach 44 St (A),Queens,40.592943,-73.776013,37513
2023Q4,207,Beach 36 St (A),Queens,40.595398,-73.768175,42453
2023Q4,208,Beach 25 St (A),Queens,40.600066,-73.761353,82063
2023Q4,209,Far Rockaway-Mott Av (A),Queens,40.603995,-73.755405,221706
2023Q4,210,Norwood-205 St (D),Bronx,40.874811,-73.878855,322433
2023Q4,211,"Bedford Park Blvd (B,D)",Bronx,40.873244,-73.887138,300117
2023Q4,212,"Kingsbridge Rd (B,D)",Bronx,40.866978,-73.893509,292117
2023Q4,213,"Fordham Rd (B,D)",Bronx,40.861296,-73.897749,425193
2023Q4,214,"182-183 Sts (B,D)",Bronx,40.856093,-73.900741,216067
2023Q4,215,"Tremont Av (B,D)",Bronx,40.85041,-73.905227,292341
2023Q4,216,"174-175 Sts (B,D)",Bronx,40.8459,-73.910136,192903
2023Q4,217,"170 St (B,D)",Bronx,40.839306,-73.9134,246861
2023Q4,218,"167 St (B,D)",Bronx,40.833771,-73.91844,378364
2023Q4,22,"Rector St (R,W)",Manhattan,40.70722,-74.013342,281850
2023Q4,220,"155 St (B,D)",Manhattan,40.830135,-73.938209,145781
2023Q4,221,21 St-Queensbridge (F),Queens,40.754203,-73.942836,138951
2023Q4,222,Roosevelt Island (F),Manhattan,40.759145,-73.95326,297458
2023Q4,223,"Lexington Av/63 St (F,Q)",Manhattan,40.764629,-73.966113,619684
2023Q4,224,57 St (F),Manhattan,40.763972,-73.97745,299113
2023Q4,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,40.758663,-73.981329,3224729
2023Q4,228,"23 St (F,M)",Manhattan,40.742878,-73.992821,1419047
2023Q4,231,"Grand St (B,D)",Manhattan,40.718267,-73.993753,1547871
2023Q4,232,2 Av (F),Manhattan,40.723402,-73.989938,1104429
2023Q4,234,East Broadway (F),Manhattan,40.713715,-73.990173,996751
2023Q4,235,York St (F),Brooklyn,40.701397,-73.986751,876099
2023Q4,236,"Bergen St (F,G)",Brooklyn,40.686145,-73.990862,718425
2023Q4,237,"Carroll St (F,G)",Brooklyn,40.680303,-73.995048,708561
2023Q4,238,"Smith-9 Sts (F,G)",Brooklyn,40.67358,-73.995959,242652
2023Q4,240,"7 Av (F,G)",Brooklyn,40.666271,-73.980305,716991
2023Q4,241,"15 St-Prospect Park (F,G)",Brooklyn,40.660365,-73.979493,362985
2023Q4,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,40.650782,-73.975776,360702
2023Q4,243,"Church Av (F,G)",Brooklyn,40.644041,-73.979678,551160
2023Q4,244,Ditmas Av (F),Brooklyn,40.636119,-73.978172,231133
2023Q4,245,18 Av (F),Brooklyn,40.629755,-73.976971,196517
2023Q4,246,Avenue I (F),Brooklyn,40.625322,-73.976127,103945
2023Q4,247,Bay Pkwy (F),Brooklyn,40.620769,-73.975264,77074
2023Q4,248,Avenue N (F),Brooklyn,40.61514,-73.974197,165075
2023Q4,249,Avenue P (F),Brooklyn,40.608944,-73.973022,144185
2023Q4,250,Kings Hwy (F),Brooklyn,40.603217,-73.972361,198689
2023Q4,251,Avenue U (F),Brooklyn,40.596063,-73.973357,112027
2023Q4,252,Avenue X (F),Brooklyn,40.58962,-73.97425,141587
2023Q4,253,Neptune Av (F),Brooklyn,40.581011,-73.974574,89934
2023Q4,254,Jamaica-179 St (F),Queens,40.712646,-73.783817,1029457
2023Q4,255,169 St (F),Queens,40.71047,-73.793604,432240
