transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers
2024-02-18,165,"23 St (C,E)",Manhattan,POINT (-73.99804 40.745907),4066,45
2024-02-18,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,POINT (-74.000496 40.732338),22274,102
2024-02-18,168,"Spring St (C,E)",Manhattan,POINT (-74.00374 40.726227),2517,4
2024-02-18,169,"Canal St (A,C,E)",Manhattan,POINT (-74.005226 40.720825),7879,22
2024-02-18,17,"Prince St (R,W)",Manhattan,POINT (-73.9977 40.72433),6428,26
2024-02-18,173,"High St (A,C)",Brooklyn,POINT (-73.99053 40.699337),5496,27
2024-02-18,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,POINT (-73.985 40.688484),6078,86
2024-02-18,176,Lafayette Av (C),Brooklyn,POINT (-73.973946 40.68611),2628,29
2024-02-18,177,Clinton-Washington Avs (C),Brooklyn,POINT (-73.965836 40.68326),3106,16
2024-02-18,179,"Nostrand Av (A,C)",Brooklyn,POINT (-73.950424 40.68044),6720,243
2024-02-18,180,Kingston-Throop Avs (C),Brooklyn,POINT (-73.94086 40.67992),2728,51
2024-02-18,181,"Utica Av (A,C)",Brooklyn,POINT (-73.93073 40.679363),4661,373
2024-02-18,182,Ralph Av (C),Brooklyn,POINT (-73.920784 40.67882),2019,47
2024-02-18,183,Rockaway Av (C),Brooklyn,POINT (-73.91195 40.67834),1691,16
2024-02-18,185,Liberty Av (C),Brooklyn,POINT (-73.896545 40.67454),601,34
2024-02-18,186,Van Siclen Av (C),Brooklyn,POINT (-73.89036 40.67271),793,0
2024-02-18,187,Shepherd Av (C),Brooklyn,POINT (-73.88075 40.67413),734,2
2024-02-18,188,"Euclid Av (A,C)",Brooklyn,POINT (-73.87211 40.675377),3036,160
2024-02-18,189,Grant Av (A),Brooklyn,POINT (-73.86505 40.677044),1496,15
2024-02-18,190,80 St (A),Queens,POINT (-73.85899 40.67937),1257,7
2024-02-18,191,88 St (A),Queens,POINT (-73.85147 40.679844),696,1
2024-02-18,192,Rockaway Blvd (A),Queens,POINT (-73.84386 40.680428),1935,260
2024-02-18,193,104 St (A),Queens,POINT (-73.837685 40.68171),423,4
2024-02-18,194,111 St (A),Queens,POINT (-73.83216 40.68433),507,26
2024-02-18,195,Ozone Park-Lefferts Blvd (A),Queens,POINT (-73.8258 40.68595),1567,170
2024-02-18,196,Aqueduct Racetrack (A),Queens,POINT (-73.83406 40.668236),481,2
2024-02-18,196,Aqueduct Racetrack (A),Queens,POINT (-73.83406 40.672096),4,0
2024-02-18,197,Aqueduct-N Conduit Av (A),Queens,POINT (-73.83406 40.668236),210,1
2024-02-18,198,Howard Beach-JFK Airport (A),Queens,POINT (-73.8303 40.660477),2314,5
2024-02-18,199,"Broad Channel (A,S)",Queens,POINT (-73.815926 40.608383),79,1
2024-02-18,2,"Astoria Blvd (N,W)",Queens,POINT (-73.91785 40.77026),3435,147
2024-02-18,20,"City Hall (R,W)",Manhattan,POINT (-74.00698 40.713284),1366,11
2024-02-18,200,"Beach 90 St (A,S)",Queens,POINT (-73.813644 40.588036),169,1
2024-02-18,201,"Beach 98 St (A,S)",Queens,POINT (-73.82056 40.585308),110,0
2024-02-18,202,"Beach 105 St (A,S)",Queens,POINT (-73.82756 40.58321),55,1
2024-02-18,203,"Rockaway Park-Beach 116 St (A,S)",Queens,POINT (-73.835594 40.580902),231,9
2024-02-18,204,Beach 67 St (A),Queens,POINT (-73.79692 40.590927),654,6
2024-02-18,205,Beach 60 St (A),Queens,POINT (-73.78852 40.592373),455,5
2024-02-18,206,Beach 44 St (A),Queens,POINT (-73.77602 40.59294),184,0
2024-02-18,207,Beach 36 St (A),Queens,POINT (-73.76817 40.595398),208,10
2024-02-18,208,Beach 25 St (A),Queens,POINT (-73.76135 40.600067),379,2
2024-02-18,209,Far Rockaway-Mott Av (A),Queens,POINT (-73.7554 40.603996),1357,97
2024-02-18,210,Norwood-205 St (D),Bronx,POINT (-73.87885 40.87481),4,0
2024-02-18,211,"Bedford Park Blvd (B,D)",Bronx,POINT (-73.88714 40.873245),3,0
2024-02-18,212,"Kingsbridge Rd (B,D)",Bronx,POINT (-73.89351 40.866978),11,0
2024-02-18,213,"Fordham Rd (B,D)",Bronx,POINT (-73.89775 40.861298),67,7
2024-02-18,214,"182-183 Sts (B,D)",Bronx,POINT (-73.90074 40.856094),5,0
2024-02-18,215,"Tremont Av (B,D)",Bronx,POINT (-73.90523 40.85041),7,0
2024-02-18,216,"174-175 Sts (B,D)",Bronx,POINT (-73.91013 40.8459),12,0
2024-02-18,217,"170 St (B,D)",Bronx,POINT (-73.9134 40.839306),7,0
2024-02-18,218,"167 St (B,D)",Bronx,POINT (-73.91844 40.83377),9,0
2024-02-18,22,"Rector St (R,W)",Manhattan,POINT (-74.01334 40.70722),1870,44
2024-02-18,220,"155 St (B,D)",Manhattan,POINT (-73.93821 40.830135),488,0
2024-02-18,221,21 St-Queensbridge (F),Queens,POINT (-73.94283 40.754204),2,0
2024-02-18,222,Roosevelt Island (F),Manhattan,POINT (-73.95326 40.759144),3,0
2024-02-18,223,"Lexington Av/63 St (F,Q)",Manhattan,POINT (-73.96611 40.76463),3005,358
2024-02-18,224,57 St (F),Manhattan,POINT (-73.97745 40.763973),1,0
2024-02-18,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,POINT (-73.98133 40.758663),13782,105
